grid_x;grid_y;cl_x;cl_y;hl_x;hl_y;id14
6;7;69.062;4.925;2.438;4.925;TUBE.520
8;7;68.25;4.925;3.25;4.925;TUBE.521
10;7;67.438;4.925;4.062;4.925;TUBE.522
12;7;66.625;4.925;4.875;4.925;TUBE.523
14;7;65.812;4.925;5.688;4.925;TUBE.524
16;7;65;4.925;6.5;4.925;TUBE.525
18;7;64.188;4.925;7.312;4.925;TUBE.526
20;7;63.375;4.925;8.125;4.925;TUBE.527
22;7;62.562;4.925;8.938;4.925;TUBE.528
24;7;61.75;4.925;9.75;4.925;TUBE.529
26;7;60.938;4.925;10.562;4.925;TUBE.530
28;7;60.125;4.925;11.375;4.925;TUBE.531
30;7;59.312;4.925;12.188;4.925;TUBE.532
32;7;58.5;4.925;13;4.925;TUBE.533
34;7;57.688;4.925;13.812;4.925;TUBE.534
36;7;56.875;4.925;14.625;4.925;TUBE.535
38;7;56.062;4.925;15.438;4.925;TUBE.536
40;7;55.25;4.925;16.25;4.925;TUBE.537
42;7;54.438;4.925;17.062;4.925;TUBE.538
44;7;53.625;4.925;17.875;4.925;TUBE.539
46;7;52.812;4.925;18.688;4.925;TUBE.540
48;7;52;4.925;19.5;4.925;TUBE.541
50;7;51.188;4.925;20.312;4.925;TUBE.542
52;7;50.375;4.925;21.125;4.925;TUBE.543
54;7;49.562;4.925;21.938;4.925;TUBE.544
56;7;48.75;4.925;22.75;4.925;TUBE.545
58;7;47.938;4.925;23.562;4.925;TUBE.546
60;7;47.125;4.925;24.375;4.925;TUBE.547
62;7;46.312;4.925;25.188;4.925;TUBE.548
64;7;45.5;4.925;26;4.925;TUBE.549
66;7;44.688;4.925;26.812;4.925;TUBE.550
68;7;43.875;4.925;27.625;4.925;TUBE.551
70;7;43.062;4.925;28.438;4.925;TUBE.552
72;7;42.25;4.925;29.25;4.925;TUBE.553
74;7;41.438;4.925;30.062;4.925;TUBE.554
76;7;40.625;4.925;30.875;4.925;TUBE.555
78;7;39.812;4.925;31.688;4.925;TUBE.556
80;7;39;4.925;32.5;4.925;TUBE.557
82;7;38.188;4.925;33.312;4.925;TUBE.558
84;7;37.375;4.925;34.125;4.925;TUBE.559
86;7;36.562;4.925;34.938;4.925;TUBE.560
90;7;33.688;4.925;37.812;4.925;TUBE.561
92;7;32.875;4.925;38.625;4.925;TUBE.562
94;7;32.062;4.925;39.438;4.925;TUBE.563
96;7;31.25;4.925;40.25;4.925;TUBE.564
98;7;30.438;4.925;41.062;4.925;TUBE.565
100;7;29.625;4.925;41.875;4.925;TUBE.566
102;7;28.812;4.925;42.688;4.925;TUBE.567
104;7;28;4.925;43.5;4.925;TUBE.568
106;7;27.188;4.925;44.312;4.925;TUBE.569
108;7;26.375;4.925;45.125;4.925;TUBE.570
110;7;25.562;4.925;45.938;4.925;TUBE.571
112;7;24.75;4.925;46.75;4.925;TUBE.572
114;7;23.938;4.925;47.562;4.925;TUBE.573
116;7;23.125;4.925;48.375;4.925;TUBE.574
118;7;22.312;4.925;49.188;4.925;TUBE.575
120;7;21.5;4.925;50;4.925;TUBE.576
122;7;20.688;4.925;50.812;4.925;TUBE.577
124;7;19.875;4.925;51.625;4.925;TUBE.578
126;7;19.062;4.925;52.438;4.925;TUBE.579
128;7;18.25;4.925;53.25;4.925;TUBE.580
130;7;17.438;4.925;54.062;4.925;TUBE.581
132;7;16.625;4.925;54.875;4.925;TUBE.582
134;7;15.812;4.925;55.688;4.925;TUBE.583
136;7;15;4.925;56.5;4.925;TUBE.584
138;7;14.188;4.925;57.312;4.925;TUBE.585
140;7;13.375;4.925;58.125;4.925;TUBE.586
142;7;12.562;4.925;58.938;4.925;TUBE.587
144;7;11.75;4.925;59.75;4.925;TUBE.588
146;7;10.938;4.925;60.562;4.925;TUBE.589
148;7;10.125;4.925;61.375;4.925;TUBE.590
150;7;9.312;4.925;62.188;4.925;TUBE.591
152;7;8.5;4.925;63;4.925;TUBE.592
154;7;7.688;4.925;63.812;4.925;TUBE.593
156;7;6.875;4.925;64.625;4.925;TUBE.594
158;7;6.062;4.925;65.438;4.925;TUBE.595
160;7;5.25;4.925;66.25;4.925;TUBE.596
162;7;4.438;4.925;67.062;4.925;TUBE.597
164;7;3.625;4.925;67.875;4.925;TUBE.598
166;7;2.812;4.925;68.688;4.925;TUBE.599
168;7;2;4.925;69.5;4.925;TUBE.600
170;7;1.188;4.925;70.312;4.925;TUBE.601
172;7;0.375;4.925;71.125;4.925;TUBE.602
5;8;69.469;5.629;2.031;5.629;TUBE.603
7;8;68.656;5.629;2.844;5.629;TUBE.604
9;8;67.844;5.629;3.656;5.629;TUBE.605
11;8;67.031;5.629;4.469;5.629;TUBE.606
13;8;66.219;5.629;5.281;5.629;TUBE.607
15;8;65.406;5.629;6.094;5.629;TUBE.608
17;8;64.594;5.629;6.906;5.629;TUBE.609
19;8;63.781;5.629;7.719;5.629;TUBE.610
21;8;62.969;5.629;8.531;5.629;TUBE.611
23;8;62.156;5.629;9.344;5.629;TUBE.612
25;8;61.344;5.629;10.156;5.629;TUBE.613
27;8;60.531;5.629;10.969;5.629;TUBE.614
29;8;59.719;5.629;11.781;5.629;TUBE.615
31;8;58.906;5.629;12.594;5.629;TUBE.616
33;8;58.094;5.629;13.406;5.629;TUBE.617
35;8;57.281;5.629;14.219;5.629;TUBE.618
37;8;56.469;5.629;15.031;5.629;TUBE.619
39;8;55.656;5.629;15.844;5.629;TUBE.620
41;8;54.844;5.629;16.656;5.629;TUBE.621
43;8;54.031;5.629;17.469;5.629;TUBE.622
45;8;53.219;5.629;18.281;5.629;TUBE.623
47;8;52.406;5.629;19.094;5.629;TUBE.624
49;8;51.594;5.629;19.906;5.629;TUBE.625
51;8;50.781;5.629;20.719;5.629;TUBE.626
53;8;49.969;5.629;21.531;5.629;TUBE.627
55;8;49.156;5.629;22.344;5.629;TUBE.628
57;8;48.344;5.629;23.156;5.629;TUBE.629
59;8;47.531;5.629;23.969;5.629;TUBE.630
61;8;46.719;5.629;24.781;5.629;TUBE.631
63;8;45.906;5.629;25.594;5.629;TUBE.632
65;8;45.094;5.629;26.406;5.629;TUBE.633
67;8;44.281;5.629;27.219;5.629;TUBE.634
69;8;43.469;5.629;28.031;5.629;TUBE.635
71;8;42.656;5.629;28.844;5.629;TUBE.636
73;8;41.844;5.629;29.656;5.629;TUBE.637
75;8;41.031;5.629;30.469;5.629;TUBE.638
77;8;40.219;5.629;31.281;5.629;TUBE.639
79;8;39.406;5.629;32.094;5.629;TUBE.640
81;8;38.594;5.629;32.906;5.629;TUBE.641
83;8;37.781;5.629;33.719;5.629;TUBE.642
85;8;36.969;5.629;34.531;5.629;TUBE.643
87;8;36.156;5.629;35.344;5.629;TUBE.644
89;8;34.094;5.629;37.406;5.629;TUBE.645
91;8;33.281;5.629;38.219;5.629;TUBE.646
93;8;32.469;5.629;39.031;5.629;TUBE.647
95;8;31.656;5.629;39.844;5.629;TUBE.648
97;8;30.844;5.629;40.656;5.629;TUBE.649
99;8;30.031;5.629;41.469;5.629;TUBE.650
101;8;29.219;5.629;42.281;5.629;TUBE.651
103;8;28.406;5.629;43.094;5.629;TUBE.652
105;8;27.594;5.629;43.906;5.629;TUBE.653
107;8;26.781;5.629;44.719;5.629;TUBE.654
109;8;25.969;5.629;45.531;5.629;TUBE.655
111;8;25.156;5.629;46.344;5.629;TUBE.656
113;8;24.344;5.629;47.156;5.629;TUBE.657
115;8;23.531;5.629;47.969;5.629;TUBE.658
117;8;22.719;5.629;48.781;5.629;TUBE.659
119;8;21.906;5.629;49.594;5.629;TUBE.660
121;8;21.094;5.629;50.406;5.629;TUBE.661
123;8;20.281;5.629;51.219;5.629;TUBE.662
125;8;19.469;5.629;52.031;5.629;TUBE.663
127;8;18.656;5.629;52.844;5.629;TUBE.664
129;8;17.844;5.629;53.656;5.629;TUBE.665
131;8;17.031;5.629;54.469;5.629;TUBE.666
133;8;16.219;5.629;55.281;5.629;TUBE.667
135;8;15.406;5.629;56.094;5.629;TUBE.668
137;8;14.594;5.629;56.906;5.629;TUBE.669
139;8;13.781;5.629;57.719;5.629;TUBE.670
141;8;12.969;5.629;58.531;5.629;TUBE.671
143;8;12.156;5.629;59.344;5.629;TUBE.672
145;8;11.344;5.629;60.156;5.629;TUBE.673
147;8;10.531;5.629;60.969;5.629;TUBE.674
149;8;9.719;5.629;61.781;5.629;TUBE.675
151;8;8.906;5.629;62.594;5.629;TUBE.676
153;8;8.094;5.629;63.406;5.629;TUBE.677
155;8;7.281;5.629;64.219;5.629;TUBE.678
157;8;6.469;5.629;65.031;5.629;TUBE.679
159;8;5.656;5.629;65.844;5.629;TUBE.680
161;8;4.844;5.629;66.656;5.629;TUBE.681
163;8;4.031;5.629;67.469;5.629;TUBE.682
165;8;3.219;5.629;68.281;5.629;TUBE.683
167;8;2.406;5.629;69.094;5.629;TUBE.684
169;8;1.594;5.629;69.906;5.629;TUBE.685
171;8;0.781;5.629;70.719;5.629;TUBE.686
6;9;69.062;6.333;2.438;6.333;TUBE.687
8;9;68.25;6.333;3.25;6.333;TUBE.688
10;9;67.438;6.333;4.062;6.333;TUBE.689
12;9;66.625;6.333;4.875;6.333;TUBE.690
14;9;65.812;6.333;5.688;6.333;TUBE.691
16;9;65;6.333;6.5;6.333;TUBE.692
18;9;64.188;6.333;7.312;6.333;TUBE.693
20;9;63.375;6.333;8.125;6.333;TUBE.694
22;9;62.562;6.333;8.938;6.333;TUBE.695
24;9;61.75;6.333;9.75;6.333;TUBE.696
26;9;60.938;6.333;10.562;6.333;TUBE.697
28;9;60.125;6.333;11.375;6.333;TUBE.698
30;9;59.312;6.333;12.188;6.333;TUBE.699
32;9;58.5;6.333;13;6.333;TUBE.700
34;9;57.688;6.333;13.812;6.333;TUBE.701
36;9;56.875;6.333;14.625;6.333;TUBE.702
38;9;56.062;6.333;15.438;6.333;TUBE.703
40;9;55.25;6.333;16.25;6.333;TUBE.704
42;9;54.438;6.333;17.062;6.333;TUBE.705
44;9;53.625;6.333;17.875;6.333;TUBE.706
46;9;52.812;6.333;18.688;6.333;TUBE.707
48;9;52;6.333;19.5;6.333;TUBE.708
50;9;51.188;6.333;20.312;6.333;TUBE.709
52;9;50.375;6.333;21.125;6.333;TUBE.710
54;9;49.562;6.333;21.938;6.333;TUBE.711
56;9;48.75;6.333;22.75;6.333;TUBE.712
58;9;47.938;6.333;23.562;6.333;TUBE.713
60;9;47.125;6.333;24.375;6.333;TUBE.714
62;9;46.312;6.333;25.188;6.333;TUBE.715
64;9;45.5;6.333;26;6.333;TUBE.716
66;9;44.688;6.333;26.812;6.333;TUBE.717
68;9;43.875;6.333;27.625;6.333;TUBE.718
70;9;43.062;6.333;28.438;6.333;TUBE.719
72;9;42.25;6.333;29.25;6.333;TUBE.720
74;9;41.438;6.333;30.062;6.333;TUBE.721
76;9;40.625;6.333;30.875;6.333;TUBE.722
78;9;39.812;6.333;31.688;6.333;TUBE.723
80;9;39;6.333;32.5;6.333;TUBE.724
82;9;38.188;6.333;33.312;6.333;TUBE.725
84;9;37.375;6.333;34.125;6.333;TUBE.726
86;9;36.562;6.333;34.938;6.333;TUBE.727
90;9;33.688;6.333;37.812;6.333;TUBE.728
92;9;32.875;6.333;38.625;6.333;TUBE.729
94;9;32.062;6.333;39.438;6.333;TUBE.730
96;9;31.25;6.333;40.25;6.333;TUBE.731
98;9;30.438;6.333;41.062;6.333;TUBE.732
100;9;29.625;6.333;41.875;6.333;TUBE.733
102;9;28.812;6.333;42.688;6.333;TUBE.734
104;9;28;6.333;43.5;6.333;TUBE.735
106;9;27.188;6.333;44.312;6.333;TUBE.736
108;9;26.375;6.333;45.125;6.333;TUBE.737
110;9;25.562;6.333;45.938;6.333;TUBE.738
112;9;24.75;6.333;46.75;6.333;TUBE.739
114;9;23.938;6.333;47.562;6.333;TUBE.740
116;9;23.125;6.333;48.375;6.333;TUBE.741
118;9;22.312;6.333;49.188;6.333;TUBE.742
120;9;21.5;6.333;50;6.333;TUBE.743
122;9;20.688;6.333;50.812;6.333;TUBE.744
124;9;19.875;6.333;51.625;6.333;TUBE.745
126;9;19.062;6.333;52.438;6.333;TUBE.746
128;9;18.25;6.333;53.25;6.333;TUBE.747
130;9;17.438;6.333;54.062;6.333;TUBE.748
132;9;16.625;6.333;54.875;6.333;TUBE.749
134;9;15.812;6.333;55.688;6.333;TUBE.750
136;9;15;6.333;56.5;6.333;TUBE.751
138;9;14.188;6.333;57.312;6.333;TUBE.752
140;9;13.375;6.333;58.125;6.333;TUBE.753
142;9;12.562;6.333;58.938;6.333;TUBE.754
144;9;11.75;6.333;59.75;6.333;TUBE.755
146;9;10.938;6.333;60.562;6.333;TUBE.756
148;9;10.125;6.333;61.375;6.333;TUBE.757
150;9;9.312;6.333;62.188;6.333;TUBE.758
152;9;8.5;6.333;63;6.333;TUBE.759
154;9;7.688;6.333;63.812;6.333;TUBE.760
156;9;6.875;6.333;64.625;6.333;TUBE.761
158;9;6.062;6.333;65.438;6.333;TUBE.762
160;9;5.25;6.333;66.25;6.333;TUBE.763
162;9;4.438;6.333;67.062;6.333;TUBE.764
164;9;3.625;6.333;67.875;6.333;TUBE.765
166;9;2.812;6.333;68.688;6.333;TUBE.766
168;9;2;6.333;69.5;6.333;TUBE.767
170;9;1.188;6.333;70.312;6.333;TUBE.768
7;10;68.656;7.036;2.844;7.036;TUBE.769
9;10;67.844;7.036;3.656;7.036;TUBE.770
11;10;67.031;7.036;4.469;7.036;TUBE.771
13;10;66.219;7.036;5.281;7.036;TUBE.772
15;10;65.406;7.036;6.094;7.036;TUBE.773
17;10;64.594;7.036;6.906;7.036;TUBE.774
19;10;63.781;7.036;7.719;7.036;TUBE.775
21;10;62.969;7.036;8.531;7.036;TUBE.776
23;10;62.156;7.036;9.344;7.036;TUBE.777
25;10;61.344;7.036;10.156;7.036;TUBE.778
27;10;60.531;7.036;10.969;7.036;TUBE.779
29;10;59.719;7.036;11.781;7.036;TUBE.780
31;10;58.906;7.036;12.594;7.036;TUBE.781
33;10;58.094;7.036;13.406;7.036;TUBE.782
35;10;57.281;7.036;14.219;7.036;TUBE.783
37;10;56.469;7.036;15.031;7.036;TUBE.784
39;10;55.656;7.036;15.844;7.036;TUBE.785
41;10;54.844;7.036;16.656;7.036;TUBE.786
43;10;54.031;7.036;17.469;7.036;TUBE.787
45;10;53.219;7.036;18.281;7.036;TUBE.788
47;10;52.406;7.036;19.094;7.036;TUBE.789
49;10;51.594;7.036;19.906;7.036;TUBE.790
51;10;50.781;7.036;20.719;7.036;TUBE.791
53;10;49.969;7.036;21.531;7.036;TUBE.792
55;10;49.156;7.036;22.344;7.036;TUBE.793
57;10;48.344;7.036;23.156;7.036;TUBE.794
59;10;47.531;7.036;23.969;7.036;TUBE.795
61;10;46.719;7.036;24.781;7.036;TUBE.796
63;10;45.906;7.036;25.594;7.036;TUBE.797
65;10;45.094;7.036;26.406;7.036;TUBE.798
67;10;44.281;7.036;27.219;7.036;TUBE.799
69;10;43.469;7.036;28.031;7.036;TUBE.800
71;10;42.656;7.036;28.844;7.036;TUBE.801
73;10;41.844;7.036;29.656;7.036;TUBE.802
75;10;41.031;7.036;30.469;7.036;TUBE.803
77;10;40.219;7.036;31.281;7.036;TUBE.804
79;10;39.406;7.036;32.094;7.036;TUBE.805
81;10;38.594;7.036;32.906;7.036;TUBE.806
83;10;37.781;7.036;33.719;7.036;TUBE.807
85;10;36.969;7.036;34.531;7.036;TUBE.808
87;10;36.156;7.036;35.344;7.036;TUBE.809
89;10;34.094;7.036;37.406;7.036;TUBE.810
91;10;33.281;7.036;38.219;7.036;TUBE.811
93;10;32.469;7.036;39.031;7.036;TUBE.812
95;10;31.656;7.036;39.844;7.036;TUBE.813
97;10;30.844;7.036;40.656;7.036;TUBE.814
99;10;30.031;7.036;41.469;7.036;TUBE.815
101;10;29.219;7.036;42.281;7.036;TUBE.816
103;10;28.406;7.036;43.094;7.036;TUBE.817
105;10;27.594;7.036;43.906;7.036;TUBE.818
107;10;26.781;7.036;44.719;7.036;TUBE.819
109;10;25.969;7.036;45.531;7.036;TUBE.820
111;10;25.156;7.036;46.344;7.036;TUBE.821
113;10;24.344;7.036;47.156;7.036;TUBE.822
115;10;23.531;7.036;47.969;7.036;TUBE.823
117;10;22.719;7.036;48.781;7.036;TUBE.824
119;10;21.906;7.036;49.594;7.036;TUBE.825
121;10;21.094;7.036;50.406;7.036;TUBE.826
123;10;20.281;7.036;51.219;7.036;TUBE.827
125;10;19.469;7.036;52.031;7.036;TUBE.828
127;10;18.656;7.036;52.844;7.036;TUBE.829
129;10;17.844;7.036;53.656;7.036;TUBE.830
131;10;17.031;7.036;54.469;7.036;TUBE.831
133;10;16.219;7.036;55.281;7.036;TUBE.832
135;10;15.406;7.036;56.094;7.036;TUBE.833
137;10;14.594;7.036;56.906;7.036;TUBE.834
139;10;13.781;7.036;57.719;7.036;TUBE.835
141;10;12.969;7.036;58.531;7.036;TUBE.836
143;10;12.156;7.036;59.344;7.036;TUBE.837
145;10;11.344;7.036;60.156;7.036;TUBE.838
147;10;10.531;7.036;60.969;7.036;TUBE.839
149;10;9.719;7.036;61.781;7.036;TUBE.840
151;10;8.906;7.036;62.594;7.036;TUBE.841
153;10;8.094;7.036;63.406;7.036;TUBE.842
155;10;7.281;7.036;64.219;7.036;TUBE.843
157;10;6.469;7.036;65.031;7.036;TUBE.844
159;10;5.656;7.036;65.844;7.036;TUBE.845
161;10;4.844;7.036;66.656;7.036;TUBE.846
163;10;4.031;7.036;67.469;7.036;TUBE.847
165;10;3.219;7.036;68.281;7.036;TUBE.848
167;10;2.406;7.036;69.094;7.036;TUBE.849
169;10;1.594;7.036;69.906;7.036;TUBE.850
8;11;68.25;7.74;3.25;7.74;TUBE.851
10;11;67.438;7.74;4.062;7.74;TUBE.852
12;11;66.625;7.74;4.875;7.74;TUBE.853
14;11;65.812;7.74;5.688;7.74;TUBE.854
16;11;65;7.74;6.5;7.74;TUBE.855
18;11;64.188;7.74;7.312;7.74;TUBE.856
20;11;63.375;7.74;8.125;7.74;TUBE.857
22;11;62.562;7.74;8.938;7.74;TUBE.858
24;11;61.75;7.74;9.75;7.74;TUBE.859
26;11;60.938;7.74;10.562;7.74;TUBE.860
28;11;60.125;7.74;11.375;7.74;TUBE.861
30;11;59.312;7.74;12.188;7.74;TUBE.862
32;11;58.5;7.74;13;7.74;TUBE.863
34;11;57.688;7.74;13.812;7.74;TUBE.864
36;11;56.875;7.74;14.625;7.74;TUBE.865
38;11;56.062;7.74;15.438;7.74;TUBE.866
40;11;55.25;7.74;16.25;7.74;TUBE.867
42;11;54.438;7.74;17.062;7.74;TUBE.868
44;11;53.625;7.74;17.875;7.74;TUBE.869
46;11;52.812;7.74;18.688;7.74;TUBE.870
48;11;52;7.74;19.5;7.74;TUBE.871
50;11;51.188;7.74;20.312;7.74;TUBE.872
52;11;50.375;7.74;21.125;7.74;TUBE.873
54;11;49.562;7.74;21.938;7.74;TUBE.874
56;11;48.75;7.74;22.75;7.74;TUBE.875
58;11;47.938;7.74;23.562;7.74;TUBE.876
60;11;47.125;7.74;24.375;7.74;TUBE.877
62;11;46.312;7.74;25.188;7.74;TUBE.878
64;11;45.5;7.74;26;7.74;TUBE.879
66;11;44.688;7.74;26.812;7.74;TUBE.880
68;11;43.875;7.74;27.625;7.74;TUBE.881
70;11;43.062;7.74;28.438;7.74;TUBE.882
72;11;42.25;7.74;29.25;7.74;TUBE.883
74;11;41.438;7.74;30.062;7.74;TUBE.884
76;11;40.625;7.74;30.875;7.74;TUBE.885
78;11;39.812;7.74;31.688;7.74;TUBE.886
80;11;39;7.74;32.5;7.74;TUBE.887
82;11;38.188;7.74;33.312;7.74;TUBE.888
84;11;37.375;7.74;34.125;7.74;TUBE.889
86;11;36.562;7.74;34.938;7.74;TUBE.890
90;11;33.688;7.74;37.812;7.74;TUBE.891
92;11;32.875;7.74;38.625;7.74;TUBE.892
94;11;32.062;7.74;39.438;7.74;TUBE.893
96;11;31.25;7.74;40.25;7.74;TUBE.894
98;11;30.438;7.74;41.062;7.74;TUBE.895
100;11;29.625;7.74;41.875;7.74;TUBE.896
102;11;28.812;7.74;42.688;7.74;TUBE.897
